sig_d,sig_s,sig_m,beta,sigma,kappa,phi_pi,phi_x,log_posterior
2.7784675672185792,2.133308937862864,2.045530172076097,0.9929919884240905,2.3457463700616055,0.2811261681898255,1.0646075200786005,0.26719289366184257,-591.1283420072599
2.7784675672185792,2.133308937862864,2.045530172076097,0.9929919884240905,2.3457463700616055,0.2811261681898255,1.0646075200786005,0.26719289366184257,-591.1283420072599
2.7784675672185792,2.133308937862864,2.045530172076097,0.9929919884240905,2.3457463700616055,0.2811261681898255,1.0646075200786005,0.26719289366184257,-591.1283420072599
2.985342658775835,1.998662465680298,2.098008262731978,0.9928639075979548,2.0881375168634553,0.3116700905775847,1.1025048828865747,0.285486568598456,-591.8912452345762
2.985342658775835,1.998662465680298,2.098008262731978,0.9928639075979548,2.0881375168634553,0.3116700905775847,1.1025048828865747,0.285486568598456,-591.8912452345762
2.985342658775835,1.998662465680298,2.098008262731978,0.9928639075979548,2.0881375168634553,0.3116700905775847,1.1025048828865747,0.285486568598456,-591.8912452345762
2.9870108443231826,2.25381514636661,2.0213891847900536,0.9933640047393264,1.6816385434007146,0.3501670408673817,1.0711394380783235,0.2581296561084114,-591.2135502249798
2.9870108443231826,2.25381514636661,2.0213891847900536,0.9933640047393264,1.6816385434007146,0.3501670408673817,1.0711394380783235,0.2581296561084114,-591.2135502249798
3.2433457789261237,2.2129636008943616,1.8383057970234737,0.9903218868710794,1.728716997871503,0.33564030949310797,1.064031855940766,0.14244338796681663,-588.924754251677
3.2433457789261237,2.2129636008943616,1.8383057970234737,0.9903218868710794,1.728716997871503,0.33564030949310797,1.064031855940766,0.14244338796681663,-588.924754251677
3.2433457789261237,2.2129636008943616,1.8383057970234737,0.9903218868710794,1.728716997871503,0.33564030949310797,1.064031855940766,0.14244338796681663,-588.924754251677
3.2433457789261237,2.2129636008943616,1.8383057970234737,0.9903218868710794,1.728716997871503,0.33564030949310797,1.064031855940766,0.14244338796681663,-588.924754251677
3.2433457789261237,2.2129636008943616,1.8383057970234737,0.9903218868710794,1.728716997871503,0.33564030949310797,1.064031855940766,0.14244338796681663,-588.924754251677
3.3018751843027645,2.245709529285042,1.8375848174716733,0.9949677450391057,1.8191727386651841,0.34058401420153933,1.0406728579153546,0.12397715553769753,-588.6195620252466
